Edad,País / Procedencia,Idioma,Presupuesto,Días de viaje,Tipo de viaje,Problemas respiratorios,Movilidad reducida,Alergias,Comida,Naturaleza,Historia,Fotografía,Altura máxima tolerada,Recomendación médica,Destino
44,Reino Unido,Inglés,Alto,8,Relajación,Sí,No,No,Sí,Sí,Sí,Sí,3200,Descanso constante,Maras
29,Uruguay,Español,Medio,5,Cultural,No,No,No,Sí,Sí,Sí,Sí,3400,Hidratación constante,Maras
37,Australia,Inglés,Alto,7,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3500,Usar bloqueador,Maras
23,Ecuador,Español,Económico,3,Mochilero,No,No,No,No,Sí,No,Sí,3400,Consumir líquidos,Maras
48,Japón,Japonés,Alto,10,Relajación,Sí,Sí,No,Sí,Sí,Sí,Sí,3200,Consulta médica,Maras
30,Paraguay,Español,Medio,5,Cultural,No,No,No,Sí,Sí,Sí,Sí,3400,Evitar alcohol,Maras
42,Portugal,Portugués,Alto,7,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3500,Usar protector solar,Maras
20,Venezuela,Español,Económico,2,Mochilero,No,No,No,No,Sí,No,Sí,3400,Consumir líquidos,Maras
45,China,Chino,Alto,8,Cultural,Sí,No,No,Sí,Sí,Sí,Sí,3200,Descanso previo,Maras
26,Costa Rica,Español,Medio,4,Aventura,No,No,No,Sí,Sí,No,Sí,3500,Hidratación adecuada,Maras
34,Suiza,Alemán,Alto,6,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3500,Usar bloqueador,Maras
25,Perú,Español,Económico,3,Mochilero,No,No,No,No,Sí,No,Sí,3400,Consumir líquidos,Maras
47,Estados Unidos,Inglés,Alto,9,Relajación,Sí,Sí,No,Sí,Sí,Sí,Sí,3200,Consulta médica,Maras
32,México,Español,Medio,5,Cultural,No,No,No,Sí,Sí,Sí,Sí,3400,Hidratación constante,Maras
38,Francia,Francés,Alto,7,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,3500,Usar protector solar,Maras
22,Chile,Español,Económico,2,Mochilero,No,No,No,No,Sí,No,Sí,3400,Consumir líquidos,Maras
49,Canadá,Inglés,Alto,8,Cultural,Sí,No,No,Sí,Sí,Sí,Sí,3200,Descanso previo,Maras
28,Argentina,Español,Medio,5,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3500,Hidratación adecuada,Maras
36,Italia,Italiano,Alto,6,Cultural,No,No,No,Sí,Sí,Sí,Sí,3400,Evitar alcohol,Maras
24,Brasil,Portugués,Económico,3,Mochilero,No,No,No,No,Sí,No,Sí,3400,Consumir mate de coca,Maras
43,Alemania,Alemán,Alto,8,Relajación,Sí,Sí,No,Sí,Sí,Sí,Sí,3200,Consulta médica,Maras
29,Colombia,Español,Medio,5,Cultural,No,No,No,Sí,Sí,Sí,Sí,3400,Hidratación constante,Maras
40,Australia,Inglés,Alto,7,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3500,Usar bloqueador,Maras
21,Ecuador,Español,Económico,2,Mochilero,No,No,No,No,Sí,No,Sí,3400,Consumir líquidos,Maras
46,Japón,Japonés,Alto,9,Cultural,Sí,No,No,Sí,Sí,Sí,Sí,3200,Descanso previo,Maras
31,Paraguay,Español,Medio,5,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3500,Hidratación adecuada,Maras
39,Portugal,Portugués,Alto,7,Relajación,No,No,No,Sí,Sí,Sí,Sí,3300,Evitar alcohol,Maras
23,Venezuela,Español,Económico,3,Mochilero,No,No,No,No,Sí,No,Sí,3400,Consumir líquidos,Maras
44,China,Chino,Alto,8,Cultural,Sí,No,No,Sí,Sí,Sí,Sí,3200,Consulta médica,Maras
27,Costa Rica,Español,Medio,4,Aventura,No,No,No,Sí,Sí,No,Sí,3500,Hidratación adecuada,Maras
35,Suiza,Alemán,Alto,6,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3500,Usar protector solar,Maras
26,Perú,Español,Económico,3,Mochilero,No,No,No,No,Sí,No,Sí,3400,Consumir líquidos,Maras
48,Estados Unidos,Inglés,Alto,9,Relajación,Sí,Sí,No,Sí,Sí,Sí,Sí,3200,Consulta médica,Maras
33,México,Español,Medio,5,Cultural,No,No,No,Sí,Sí,Sí,Sí,3400,Hidratación constante,Maras
37,Francia,Francés,Alto,7,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,3500,Usar bloqueador,Maras
22,Chile,Español,Económico,2,Mochilero,No,No,No,No,Sí,No,Sí,3400,Consumir líquidos,Maras
50,Canadá,Inglés,Alto,10,Relajación,Sí,Sí,No,Sí,Sí,Sí,Sí,3200,Consulta médica,Maras
30,Argentina,Español,Medio,5,Cultural,No,No,No,Sí,Sí,Sí,Sí,3400,Hidratación adecuada,Maras
41,Italia,Italiano,Alto,8,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3500,Usar protector solar,Maras
25,Brasil,Portugués,Económico,3,Mochilero,No,No,No,No,Sí,No,Sí,3400,Consumir líquidos,Maras
29,Perú,Español,Medio,6,Cultural,No,No,No,Sí,Sí,Sí,Sí,3400,Hidratación adecuada,Valle Sagrado de los Incas
34,Estados Unidos,Inglés,Alto,8,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,3500,Aclimatación ligera,Valle Sagrado de los Incas
22,Argentina,Español,Económico,5,Mochilero,No,No,No,Sí,Sí,No,Sí,3300,Consumir líquidos,Valle Sagrado de los Incas
41,Canadá,Inglés,Alto,9,Cultural,No,No,No,Sí,Sí,Sí,Sí,3500,Descanso previo,Valle Sagrado de los Incas
28,Brasil,Portugués,Medio,6,Naturaleza,No,No,Sí,Sí,Sí,No,Sí,3400,Hidratación constante,Valle Sagrado de los Incas
37,Alemania,Alemán,Alto,10,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3500,Usar protector solar,Valle Sagrado de los Incas
24,Chile,Español,Económico,4,Cultural,No,No,No,Sí,Sí,Sí,No,3200,Consumir mate de coca,Valle Sagrado de los Incas
33,Francia,Francés,Alto,8,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,3450,Aclimatación previa,Valle Sagrado de los Incas
27,México,Español,Medio,5,Cultural,No,No,No,Sí,Sí,Sí,Sí,3400,Descanso moderado,Valle Sagrado de los Incas
45,Reino Unido,Inglés,Alto,11,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,3500,Aclimatación recomendada,Valle Sagrado de los Incas
21,Colombia,Español,Económico,4,Mochilero,No,No,No,Sí,Sí,No,Sí,3200,Hidratación básica,Valle Sagrado de los Incas
39,Japón,Japonés,Alto,9,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,3500,Llevar snacks energéticos,Valle Sagrado de los Incas
30,España,Español,Medio,6,Cultural,No,No,No,Sí,Sí,Sí,Sí,3400,Hidratación constante,Valle Sagrado de los Incas
36,China,Chino,Alto,10,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3500,Aclimatación previa,Valle Sagrado de los Incas
25,Perú,Español,Económico,5,Naturaleza,No,No,No,Sí,Sí,No,Sí,3200,Consumir agua,Valle Sagrado de los Incas
42,Italia,Italiano,Alto,8,Cultural,No,No,Sí,Sí,Sí,Sí,Sí,3450,Descansar antes del tour,Valle Sagrado de los Incas
31,Corea del Sur,Coreano,Alto,7,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3450,Hidratación continua,Valle Sagrado de los Incas
23,Bolivia,Español,Económico,4,Mochilero,No,No,No,Sí,Sí,No,Sí,3200,Descansar correctamente,Valle Sagrado de los Incas
46,Suiza,Alemán,Alto,11,Cultural,No,No,Sí,Sí,Sí,Sí,Sí,3500,Preparación ligera,Valle Sagrado de los Incas
27,Ecuador,Español,Medio,5,Cultural,No,No,No,Sí,Sí,Sí,Sí,3300,Evitar comidas pesadas,Valle Sagrado de los Incas
35,Países Bajos,Inglés,Alto,8,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3500,Hidratación y descanso,Valle Sagrado de los Incas
24,Venezuela,Español,Económico,4,Aventura,No,No,Sí,Sí,Sí,No,Sí,3300,Consumir líquidos,Valle Sagrado de los Incas
47,Noruega,Inglés,Alto,10,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3500,Aclimatación obligatoria,Valle Sagrado de los Incas
28,Portugal,Portugués,Medio,6,Cultural,No,No,No,Sí,Sí,Sí,Sí,3300,Evitar alcohol,Valle Sagrado de los Incas
32,Israel,Hebreo,Alto,9,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,3450,Descanso previo,Valle Sagrado de los Incas
26,Uruguay,Español,Económico,4,Mochilero,No,No,No,Sí,Sí,No,Sí,3200,Hidratación básica,Valle Sagrado de los Incas
40,Irlanda,Inglés,Alto,9,Cultural,No,No,No,Sí,Sí,Sí,Sí,3500,Consumir agua frecuentemente,Valle Sagrado de los Incas
29,Sudáfrica,Inglés,Medio,6,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3450,Usar bloqueador solar,Valle Sagrado de los Incas
34,Filipinas,Inglés,Medio,5,Cultural,No,No,Sí,Sí,Sí,Sí,Sí,3300,Medicamentos básicos,Valle Sagrado de los Incas
31,Marruecos,Árabe,Económico,4,Gastronómico,No,No,No,Sí,Sí,No,Sí,3200,Descanso moderado,Valle Sagrado de los Incas
43,Suecia,Inglés,Alto,11,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3500,Aclimatación y descanso,Valle Sagrado de los Incas
27,Indonesia,Indonesio,Medio,6,Cultural,No,No,Sí,Sí,Sí,Sí,Sí,3400,Hidratación permanente,Valle Sagrado de los Incas
38,Dinamarca,Inglés,Alto,9,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3500,Preparación ligera,Valle Sagrado de los Incas
22,Paraguay,Español,Económico,4,Cultural,No,No,No,Sí,Sí,No,Sí,3200,Consumir agua,Valle Sagrado de los Incas
45,Austria,Alemán,Alto,10,Fotografía,Sí,No,Sí,Sí,Sí,Sí,Sí,3300,Consulta médica,Valle Sagrado de los Incas
30,Costa Rica,Español,Medio,6,Cultural,No,No,No,Sí,Sí,Sí,Sí,3400,Hidratación adecuada,Valle Sagrado de los Incas
25,Nueva Zelanda,Inglés,Alto,8,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3500,Ropa cómoda,Valle Sagrado de los Incas
37,Rusia,Ruso,Alto,9,Cultural,No,No,Sí,Sí,Sí,Sí,Sí,3500,Aclimatación previa,Valle Sagrado de los Incas
28,Perú,Español,Medio,5,Gastronómico,No,No,No,Sí,Sí,No,Sí,3300,Consumir mate de coca,Valle Sagrado de los Incas
36,Finlandia,Inglés,Alto,8,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,3450,Hidratación continua,Valle Sagrado de los Incas
23,Perú,Español,Económico,4,Mochilero,No,No,No,Sí,Sí,No,Sí,3200,Descanso adecuado,Valle Sagrado de los Incas
48,Hungría,Húngaro,Alto,11,Cultural,Sí,No,No,Sí,Sí,Sí,Sí,3300,Control médico,Valle Sagrado de los Incas
31,Tailandia,Tailandés,Medio,6,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,3450,Hidratación y descanso,Valle Sagrado de los Incas
35,Estados Unidos,Inglés,Alto,10,Cultural,No,No,No,Sí,Sí,Sí,Sí,3500,Preparación ligera,Valle Sagrado de los Incas
24,Perú,Español,Económico,4,Gastronómico,No,No,No,Sí,Sí,No,Sí,3200,Consumir líquidos,Valle Sagrado de los Incas
41,Canadá,Inglés,Alto,9,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,3500,Aclimatación previa,Valle Sagrado de los Incas
27,España,Español,Medio,5,Cultural,No,No,No,Sí,Sí,Sí,Sí,3300,Hidratación constante,Valle Sagrado de los Incas
42,Brasil,Portugués,Alto,8,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3500,Ropa adecuada,Valle Sagrado de los Incas
29,Turquía,Turco,Medio,6,Cultural,No,No,Sí,Sí,Sí,Sí,Sí,3450,Llevar medicamentos,Valle Sagrado de los Incas
38,India,Inglés,Alto,9,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3500,Usar ropa ligera,Valle Sagrado de los Incas
22,Bolivia,Español,Económico,4,Mochilero,No,No,No,Sí,Sí,No,Sí,3200,Hidratación adecuada,Valle Sagrado de los Incas
44,Bélgica,Francés,Alto,8,Cultural,No,No,No,Sí,Sí,Sí,Sí,3450,Control médico,Valle Sagrado de los Incas
28,Perú,Español,Medio,5,Cultural,No,No,No,Sí,Sí,Sí,Sí,3400,Hidratación adecuada,Salineras de Maras
34,Estados Unidos,Inglés,Alto,8,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,3500,Aclimatación ligera,Salineras de Maras
22,Argentina,Español,Económico,4,Mochilero,No,No,No,Sí,Sí,No,Sí,3300,Consumir líquidos,Salineras de Maras
41,Canadá,Inglés,Alto,9,Cultural,No,No,No,Sí,Sí,Sí,Sí,3500,Descanso previo,Salineras de Maras
27,Brasil,Portugués,Medio,6,Naturaleza,No,No,Sí,Sí,Sí,No,Sí,3400,Hidratación constante,Salineras de Maras
36,Alemania,Alemán,Alto,10,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3500,Usar protector solar,Salineras de Maras
24,Chile,Español,Económico,4,Cultural,No,No,No,Sí,Sí,Sí,No,3200,Consumir mate de coca,Salineras de Maras
33,Francia,Francés,Alto,8,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,3450,Aclimatación previa,Salineras de Maras
29,México,Español,Medio,5,Cultural,No,No,No,Sí,Sí,Sí,Sí,3400,Descanso moderado,Salineras de Maras
45,Reino Unido,Inglés,Alto,11,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,3500,Aclimatación recomendada,Salineras de Maras
21,Colombia,Español,Económico,4,Mochilero,No,No,No,Sí,Sí,No,Sí,3200,Hidratación básica,Salineras de Maras
39,Japón,Japonés,Alto,9,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,3500,Llevar snacks energéticos,Salineras de Maras
30,España,Español,Medio,6,Cultural,No,No,No,Sí,Sí,Sí,Sí,3400,Hidratación constante,Salineras de Maras
35,China,Chino,Alto,10,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3500,Aclimatación previa,Salineras de Maras
25,Perú,Español,Económico,5,Naturaleza,No,No,No,Sí,Sí,No,Sí,3200,Consumir agua,Salineras de Maras
42,Italia,Italiano,Alto,8,Cultural,No,No,Sí,Sí,Sí,Sí,Sí,3450,Descansar antes del tour,Salineras de Maras
31,Corea del Sur,Coreano,Alto,7,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3450,Hidratación continua,Salineras de Maras
23,Bolivia,Español,Económico,4,Mochilero,No,No,No,Sí,Sí,No,Sí,3200,Descansar correctamente,Salineras de Maras
46,Suiza,Alemán,Alto,11,Cultural,No,No,Sí,Sí,Sí,Sí,Sí,3500,Preparación ligera,Salineras de Maras
27,Ecuador,Español,Medio,5,Cultural,No,No,No,Sí,Sí,Sí,Sí,3300,Evitar comidas pesadas,Salineras de Maras
35,Países Bajos,Inglés,Alto,8,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3500,Hidratación y descanso,Salineras de Maras
24,Venezuela,Español,Económico,4,Aventura,No,No,Sí,Sí,Sí,No,Sí,3300,Consumir líquidos,Salineras de Maras
47,Noruega,Inglés,Alto,10,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3500,Aclimatación obligatoria,Salineras de Maras
28,Portugal,Portugués,Medio,6,Cultural,No,No,No,Sí,Sí,Sí,Sí,3300,Evitar alcohol,Salineras de Maras
32,Israel,Hebreo,Alto,9,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,3450,Descanso previo,Salineras de Maras
26,Uruguay,Español,Económico,4,Mochilero,No,No,No,Sí,Sí,No,Sí,3200,Hidratación básica,Salineras de Maras
40,Irlanda,Inglés,Alto,9,Cultural,No,No,No,Sí,Sí,Sí,Sí,3500,Consumir agua frecuentemente,Salineras de Maras
29,Sudáfrica,Inglés,Medio,6,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3450,Usar bloqueador solar,Salineras de Maras
34,Filipinas,Inglés,Medio,5,Cultural,No,No,Sí,Sí,Sí,Sí,Sí,3300,Medicamentos básicos,Salineras de Maras
31,Marruecos,Árabe,Económico,4,Gastronómico,No,No,No,Sí,Sí,No,Sí,3200,Descanso moderado,Salineras de Maras
43,Suecia,Inglés,Alto,11,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3500,Aclimatación y descanso,Salineras de Maras
27,Indonesia,Indonesio,Medio,6,Cultural,No,No,Sí,Sí,Sí,Sí,Sí,3400,Hidratación permanente,Salineras de Maras
38,Dinamarca,Inglés,Alto,9,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3500,Preparación ligera,Salineras de Maras
22,Paraguay,Español,Económico,4,Cultural,No,No,No,Sí,Sí,No,Sí,3200,Consumir agua,Salineras de Maras
45,Austria,Alemán,Alto,10,Fotografía,Sí,No,Sí,Sí,Sí,Sí,Sí,3300,Consulta médica,Salineras de Maras
30,Costa Rica,Español,Medio,6,Cultural,No,No,No,Sí,Sí,Sí,Sí,3400,Hidratación adecuada,Salineras de Maras
25,Nueva Zelanda,Inglés,Alto,8,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3500,Ropa cómoda,Salineras de Maras
37,Rusia,Ruso,Alto,9,Cultural,No,No,Sí,Sí,Sí,Sí,Sí,3500,Aclimatación previa,Salineras de Maras
28,Perú,Español,Medio,5,Gastronómico,No,No,No,Sí,Sí,No,Sí,3300,Consumir mate de coca,Salineras de Maras
36,Finlandia,Inglés,Alto,8,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,3450,Hidratación continua,Salineras de Maras
23,Perú,Español,Económico,4,Mochilero,No,No,No,Sí,Sí,No,Sí,3200,Descanso adecuado,Salineras de Maras
48,Hungría,Húngaro,Alto,11,Cultural,Sí,No,No,Sí,Sí,Sí,Sí,3300,Control médico,Salineras de Maras
31,Tailandia,Tailandés,Medio,6,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,3450,Hidratación y descanso,Salineras de Maras
35,Estados Unidos,Inglés,Alto,10,Cultural,No,No,No,Sí,Sí,Sí,Sí,3500,Preparación ligera,Salineras de Maras
24,Perú,Español,Económico,4,Gastronómico,No,No,No,Sí,Sí,No,Sí,3200,Consumir líquidos,Salineras de Maras
41,Canadá,Inglés,Alto,9,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,3500,Aclimatación previa,Salineras de Maras
27,España,Español,Medio,5,Cultural,No,No,No,Sí,Sí,Sí,Sí,3300,Hidratación constante,Salineras de Maras
42,Brasil,Portugués,Alto,8,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3500,Ropa adecuada,Salineras de Maras
29,Turquía,Turco,Medio,6,Cultural,No,No,Sí,Sí,Sí,Sí,Sí,3450,Llevar medicamentos,Salineras de Maras
38,India,Inglés,Alto,9,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3500,Usar ropa ligera,Salineras de Maras
22,Bolivia,Español,Económico,4,Mochilero,No,No,No,Sí,Sí,No,Sí,3200,Hidratación adecuada,Salineras de Maras
44,Bélgica,Francés,Alto,8,Cultural,No,No,No,Sí,Sí,Sí,Sí,3450,Control médico,Salineras de Maras
27,Perú,Español,Medio,4,Cultural,No,No,No,Sí,Sí,Sí,Sí,3700,Hidratación adecuada,Chinchero
35,Argentina,Español,Alto,6,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3700,Usar bloqueador,Chinchero
22,Chile,Español,Económico,3,Mochilero,No,No,No,No,Sí,No,Sí,3600,Consumir líquidos,Chinchero
46,Estados Unidos,Inglés,Alto,8,Cultural,Sí,No,No,Sí,Sí,Sí,Sí,3500,Descanso previo,Chinchero
31,Brasil,Portugués,Medio,5,Aventura,No,No,No,Sí,Sí,No,Sí,3800,Hidratación constante,Chinchero
39,Francia,Francés,Alto,7,Relajación,No,No,Sí,Sí,Sí,Sí,Sí,3500,Evitar alcohol,Chinchero
24,México,Español,Económico,4,Mochilero,No,No,No,No,Sí,No,Sí,3600,Consumir mate de coca,Chinchero
50,Canadá,Inglés,Alto,9,Cultural,Sí,Sí,No,Sí,Sí,Sí,Sí,3400,Consulta médica,Chinchero
28,Colombia,Español,Medio,5,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3700,Usar protector solar,Chinchero
33,Italia,Italiano,Alto,6,Cultural,No,No,No,Sí,Sí,Sí,Sí,3600,Hidratación adecuada,Chinchero
21,Bolivia,Español,Económico,2,Mochilero,No,No,No,No,Sí,No,Sí,3600,Consumir líquidos,Chinchero
44,Reino Unido,Inglés,Alto,8,Relajación,Sí,No,No,Sí,Sí,Sí,Sí,3400,Descanso constante,Chinchero
29,Uruguay,Español,Medio,5,Cultural,No,No,No,Sí,Sí,Sí,Sí,3700,Hidratación constante,Chinchero
37,Australia,Inglés,Alto,7,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3700,Usar bloqueador,Chinchero
23,Ecuador,Español,Económico,3,Mochilero,No,No,No,No,Sí,No,Sí,3600,Consumir líquidos,Chinchero
48,Japón,Japonés,Alto,10,Relajación,Sí,Sí,No,Sí,Sí,Sí,Sí,3400,Consulta médica,Chinchero
30,Paraguay,Español,Medio,5,Cultural,No,No,No,Sí,Sí,Sí,Sí,3700,Evitar alcohol,Chinchero
42,Portugal,Portugués,Alto,7,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3700,Usar protector solar,Chinchero
20,Venezuela,Español,Económico,2,Mochilero,No,No,No,No,Sí,No,Sí,3600,Consumir líquidos,Chinchero
45,China,Chino,Alto,8,Cultural,Sí,No,No,Sí,Sí,Sí,Sí,3400,Descanso previo,Chinchero
26,Costa Rica,Español,Medio,4,Aventura,No,No,No,Sí,Sí,No,Sí,3800,Hidratación adecuada,Chinchero
34,Suiza,Alemán,Alto,6,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3700,Usar bloqueador,Chinchero
25,Perú,Español,Económico,3,Mochilero,No,No,No,No,Sí,No,Sí,3600,Consumir líquidos,Chinchero
47,Estados Unidos,Inglés,Alto,9,Relajación,Sí,Sí,No,Sí,Sí,Sí,Sí,3400,Consulta médica,Chinchero
32,México,Español,Medio,5,Cultural,No,No,No,Sí,Sí,Sí,Sí,3700,Hidratación constante,Chinchero
38,Francia,Francés,Alto,7,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,3700,Usar protector solar,Chinchero
22,Chile,Español,Económico,2,Mochilero,No,No,No,No,Sí,No,Sí,3600,Consumir líquidos,Chinchero
49,Canadá,Inglés,Alto,8,Cultural,Sí,No,No,Sí,Sí,Sí,Sí,3400,Descanso previo,Chinchero
28,Argentina,Español,Medio,5,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3700,Hidratación adecuada,Chinchero
36,Italia,Italiano,Alto,6,Cultural,No,No,No,Sí,Sí,Sí,Sí,3600,Evitar alcohol,Chinchero
24,Brasil,Portugués,Económico,3,Mochilero,No,No,No,No,Sí,No,Sí,3600,Consumir mate de coca,Chinchero
43,Alemania,Alemán,Alto,8,Relajación,Sí,Sí,No,Sí,Sí,Sí,Sí,3400,Consulta médica,Chinchero
29,Colombia,Español,Medio,5,Cultural,No,No,No,Sí,Sí,Sí,Sí,3700,Hidratación constante,Chinchero
40,Australia,Inglés,Alto,7,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3700,Usar bloqueador,Chinchero
21,Ecuador,Español,Económico,2,Mochilero,No,No,No,No,Sí,No,Sí,3600,Consumir líquidos,Chinchero
46,Japón,Japonés,Alto,9,Cultural,Sí,No,No,Sí,Sí,Sí,Sí,3400,Descanso previo,Chinchero
31,Paraguay,Español,Medio,5,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3700,Hidratación adecuada,Chinchero
39,Portugal,Portugués,Alto,7,Relajación,No,No,No,Sí,Sí,Sí,Sí,3500,Evitar alcohol,Chinchero
23,Venezuela,Español,Económico,3,Mochilero,No,No,No,No,Sí,No,Sí,3600,Consumir líquidos,Chinchero
44,China,Chino,Alto,8,Cultural,Sí,No,No,Sí,Sí,Sí,Sí,3400,Consulta médica,Chinchero
27,Costa Rica,Español,Medio,4,Aventura,No,No,No,Sí,Sí,No,Sí,3800,Hidratación adecuada,Chinchero
35,Suiza,Alemán,Alto,6,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3700,Usar protector solar,Chinchero
26,Perú,Español,Económico,3,Mochilero,No,No,No,No,Sí,No,Sí,3600,Consumir líquidos,Chinchero
48,Estados Unidos,Inglés,Alto,9,Relajación,Sí,Sí,No,Sí,Sí,Sí,Sí,3400,Consulta médica,Chinchero
33,México,Español,Medio,5,Cultural,No,No,No,Sí,Sí,Sí,Sí,3700,Hidratación constante,Chinchero
37,Francia,Francés,Alto,7,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,3700,Usar bloqueador,Chinchero
22,Chile,Español,Económico,2,Mochilero,No,No,No,No,Sí,No,Sí,3600,Consumir líquidos,Chinchero
50,Canadá,Inglés,Alto,10,Relajación,Sí,Sí,No,Sí,Sí,Sí,Sí,3400,Consulta médica,Chinchero
30,Argentina,Español,Medio,5,Cultural,No,No,No,Sí,Sí,Sí,Sí,3700,Hidratación adecuada,Chinchero
41,Italia,Italiano,Alto,8,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3700,Usar protector solar,Chinchero
25,Brasil,Portugués,Económico,3,Mochilero,No,No,No,No,Sí,No,Sí,3600,Consumir líquidos,Chinchero
26,Perú,Español,Medio,4,Aventura,No,No,No,Sí,Sí,Sí,Sí,4200,Aclimatación previa,Camino Inca
34,Estados Unidos,Inglés,Alto,7,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,4300,Hidratación constante,Camino Inca
22,Argentina,Español,Económico,5,Mochilero,No,No,No,Sí,Sí,No,Sí,4100,Consumir líquidos,Camino Inca
41,Canadá,Inglés,Alto,8,Aventura,No,No,No,Sí,Sí,Sí,Sí,4300,Descanso adecuado,Camino Inca
28,Brasil,Portugués,Medio,6,Naturaleza,No,No,Sí,Sí,Sí,No,Sí,4200,Hidratación continua,Camino Inca
37,Alemania,Alemán,Alto,9,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4300,Usar protector solar,Camino Inca
24,Chile,Español,Económico,4,Aventura,No,No,No,Sí,Sí,Sí,No,3900,Consumir mate de coca,Camino Inca
33,Francia,Francés,Alto,8,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,4300,Aclimatación obligatoria,Camino Inca
29,México,Español,Medio,5,Cultural,No,No,No,Sí,Sí,Sí,Sí,4000,Descanso moderado,Camino Inca
45,Reino Unido,Inglés,Alto,10,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,4300,Preparación física,Camino Inca
21,Colombia,Español,Económico,4,Mochilero,No,No,No,Sí,Sí,No,Sí,3900,Hidratación básica,Camino Inca
39,Japón,Japonés,Alto,9,Fotografía,No,No,Sí,Sí,Sí,Sí,Sí,4300,Llevar snacks energéticos,Camino Inca
30,España,Español,Medio,6,Aventura,No,No,No,Sí,Sí,Sí,Sí,4200,Hidratación constante,Camino Inca
35,China,Chino,Alto,10,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4300,Aclimatación previa,Camino Inca
25,Perú,Español,Económico,5,Naturaleza,No,No,No,Sí,Sí,No,Sí,3900,Consumir agua,Camino Inca
42,Italia,Italiano,Alto,8,Cultural,No,No,Sí,Sí,Sí,Sí,Sí,4250,Descansar antes del trekking,Camino Inca
31,Corea del Sur,Coreano,Alto,7,Fotografía,No,No,No,Sí,Sí,Sí,Sí,4250,Hidratación continua,Camino Inca
23,Bolivia,Español,Económico,4,Mochilero,No,No,No,Sí,Sí,No,Sí,3900,Descansar correctamente,Camino Inca
46,Suiza,Alemán,Alto,11,Aventura,No,No,Sí,Sí,Sí,Sí,Sí,4300,Preparación física,Camino Inca
